IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
54.214.180.127,443,443,true,PDX,North America,US,Portland,304,10.51
54.186.255.205,443,443,true,PDX,North America,US,Portland,303,10.51
44.242.227.28,443,443,true,PDX,North America,US,Portland,355,10.51
3.79.59.119,8443,443,true,FRA,Europe,DE,Frankfurt,261,10.50
18.133.204.48,443,443,true,LHR,Europe,GB,London,304,10.50
52.42.151.130,443,443,true,SEA,North America,US,Seattle,225,10.50
34.214.172.22,443,443,true,SEA,North America,US,Seattle,534,10.50
54.184.145.84,443,443,true,SEA,North America,US,Seattle,250,10.50
51.20.9.109,443,443,true,CPH,Europe,DK,Copenhagen,255,10.49
35.90.196.132,443,443,true,SEA,North America,US,Seattle,349,10.49
67.226.223.159,443,443,true,LHR,Europe,GB,London,432,10.49
35.93.31.9,443,443,true,SEA,North America,US,Seattle,404,10.49
35.91.77.63,443,443,true,SEA,North America,US,Seattle,275,10.49
35.95.132.157,443,443,true,PDX,North America,US,Portland,211,10.49
50.18.25.238,443,443,true,SJC,North America,US,San Jose,183,10.49
54.191.114.187,443,443,true,PDX,North America,US,Portland,297,10.48
50.112.210.226,443,443,true,PDX,North America,US,Portland,283,10.48
16.16.46.205,443,443,true,ARN,Europe,SE,Stockholm,273,10.48
54.177.196.101,80,443,true,SJC,North America,US,San Jose,361,10.48
35.177.50.118,443,443,true,LHR,Europe,GB,London,215,10.48
44.243.176.106,443,443,true,SEA,North America,US,Seattle,308,10.47
18.175.163.90,443,443,true,LHR,Europe,GB,London,358,10.47
51.44.169.170,2096,443,true,CDG,Europe,FR,Paris,213,10.47
35.91.147.152,443,443,true,SEA,North America,US,Seattle,231,10.47
34.221.118.127,443,443,true,PDX,North America,US,Portland,193,10.46
35.181.145.78,8443,443,true,CDG,Europe,FR,Paris,274,10.46
67.226.223.148,443,443,true,LHR,Europe,GB,London,464,10.46
54.245.73.211,443,443,true,SEA,North America,US,Seattle,331,10.46
54.202.196.126,443,443,true,PDX,North America,US,Portland,216,10.46
34.216.84.108,443,443,true,SEA,North America,US,Seattle,224,10.46
52.89.116.108,443,443,true,SEA,North America,US,Seattle,315,10.46
52.34.47.129,443,443,true,SEA,North America,US,Seattle,236,10.45
54.193.104.34,80,443,true,SJC,North America,US,San Jose,222,10.45
67.226.223.64,80,443,true,LHR,Europe,GB,London,403,10.45
34.220.125.134,443,443,true,PDX,North America,US,Portland,198,10.44
35.92.142.68,443,443,true,SEA,North America,US,Seattle,313,10.44
18.175.169.136,443,443,true,LHR,Europe,GB,London,372,10.44
34.218.248.74,443,443,true,SEA,North America,US,Seattle,359,10.44
54.177.181.158,80,443,true,SJC,North America,US,San Jose,273,10.43
35.165.167.8,443,443,true,PDX,North America,US,Portland,194,10.43
18.237.46.143,443,443,true,SEA,North America,US,Seattle,303,10.43
34.216.124.191,443,443,true,SEA,North America,US,Seattle,266,10.43
67.226.221.96,443,443,true,SJC,North America,US,San Jose,415,10.43
35.91.105.201,443,443,true,SEA,North America,US,Seattle,247,10.43
35.180.89.75,443,443,true,CDG,Europe,FR,Paris,306,10.42
54.190.2.103,443,443,true,SEA,North America,US,Seattle,300,10.42
3.124.208.189,443,443,true,FRA,Europe,DE,Frankfurt,199,10.42
67.226.223.154,80,443,true,LHR,Europe,GB,London,173,10.42
51.20.84.248,443,443,true,CPH,Europe,DK,Copenhagen,227,10.42
18.236.116.211,443,443,true,PDX,North America,US,Portland,264,10.42
34.222.108.13,443,443,true,SEA,North America,US,Seattle,216,10.42
35.92.121.201,443,443,true,SEA,North America,US,Seattle,306,10.41
18.175.213.112,443,443,true,LHR,Europe,GB,London,252,10.41
67.226.223.244,80,443,true,LHR,Europe,GB,London,318,10.41
34.221.252.48,443,443,true,SEA,North America,US,Seattle,266,10.41
3.123.202.92,8443,443,true,FRA,Europe,DE,Frankfurt,180,10.41
3.122.62.145,443,443,true,FRA,Europe,DE,Frankfurt,187,10.40
67.226.223.221,80,443,true,LHR,Europe,GB,London,323,10.40
44.224.24.91,443,443,true,PDX,North America,US,Portland,215,10.39
3.125.114.57,443,443,true,FRA,Europe,DE,Frankfurt,326,10.39
67.226.223.19,80,443,true,LHR,Europe,GB,London,187,10.39
34.222.249.58,443,443,true,SEA,North America,US,Seattle,230,10.39
16.170.245.121,443,443,true,CPH,Europe,DK,Copenhagen,208,10.39
52.38.124.205,443,443,true,SEA,North America,US,Seattle,303,10.39
44.244.72.0,443,443,true,SEA,North America,US,Seattle,296,10.39
54.220.134.105,443,443,true,DUB,Europe,IE,Dublin,218,10.39
54.191.73.188,443,443,true,SEA,North America,US,Seattle,208,10.38
18.153.49.248,8443,443,true,FRA,Europe,DE,Frankfurt,187,10.38
35.166.180.131,443,443,true,PDX,North America,US,Portland,294,10.38
54.213.255.249,443,443,true,SEA,North America,US,Seattle,223,10.38
16.171.151.9,443,443,true,CPH,Europe,DK,Copenhagen,208,10.38
54.149.229.43,443,443,true,SEA,North America,US,Seattle,366,10.38
35.180.115.69,443,443,true,CDG,Europe,FR,Paris,302,10.37
54.76.14.141,8080,443,true,DUB,Europe,IE,Dublin,303,10.37
67.226.223.185,80,443,true,LHR,Europe,GB,London,395,10.37
54.200.40.56,443,443,true,SEA,North America,US,Seattle,334,10.37
15.188.202.197,2083,443,true,CDG,Europe,FR,Paris,313,10.37
54.187.240.31,443,443,true,SEA,North America,US,Seattle,210,10.37
44.224.24.91,443,443,true,SEA,North America,US,Seattle,202,10.36
51.20.41.233,443,443,true,CPH,Europe,DK,Copenhagen,281,10.36
34.217.137.233,443,443,true,SEA,North America,US,Seattle,295,10.36
54.218.82.197,443,443,true,PDX,North America,US,Portland,229,10.36
52.89.100.174,443,443,true,SEA,North America,US,Seattle,241,10.36
67.226.223.9,80,443,true,LHR,Europe,GB,London,175,10.36
54.202.206.123,443,443,true,SEA,North America,US,Seattle,312,10.36
35.176.165.82,2096,443,true,LHR,Europe,GB,London,310,10.35
54.202.56.174,443,443,true,SEA,North America,US,Seattle,217,10.35
18.130.202.109,8443,443,true,LHR,Europe,GB,London,213,10.35
54.190.109.127,443,443,true,SEA,North America,US,Seattle,302,10.35
67.226.223.85,80,443,true,LHR,Europe,GB,London,324,10.34
54.195.54.68,443,443,true,DUB,Europe,IE,Dublin,249,10.33
34.212.12.13,443,443,true,SEA,North America,US,Seattle,228,10.33
54.186.64.99,443,443,true,SEA,North America,US,Seattle,473,10.33
54.188.205.111,443,443,true,PDX,North America,US,Portland,231,10.33
67.226.223.117,443,443,true,LHR,Europe,GB,London,451,10.33
63.177.127.157,443,443,true,FRA,Europe,DE,Frankfurt,286,10.32
15.237.75.200,443,443,true,CDG,Europe,FR,Paris,254,10.32
34.213.161.185,443,443,true,PDX,North America,US,Portland,338,10.32
34.213.161.185,443,443,true,PDX,North America,US,Portland,248,10.32
18.236.152.142,443,443,true,SEA,North America,US,Seattle,285,10.32
16.171.166.58,443,443,true,CPH,Europe,DK,Copenhagen,249,10.32
54.212.128.140,443,443,true,SEA,North America,US,Seattle,213,10.31
54.185.175.2,443,443,true,PDX,North America,US,Portland,224,10.31
3.71.189.51,2053,443,true,FRA,Europe,DE,Frankfurt,233,10.31
34.220.171.252,443,443,true,SEA,North America,US,Seattle,314,10.30
67.226.223.148,80,443,true,LHR,Europe,GB,London,187,10.30
3.74.9.115,8443,443,true,FRA,Europe,DE,Frankfurt,243,10.30
35.91.51.184,443,443,true,SEA,North America,US,Seattle,246,10.29
54.201.116.37,443,443,true,SEA,North America,US,Seattle,266,10.29
3.66.67.78,8443,443,true,FRA,Europe,DE,Frankfurt,204,10.29
35.88.25.204,443,443,true,PDX,North America,US,Portland,231,10.29
3.255.86.82,8080,443,true,DUB,Europe,IE,Dublin,206,10.29
34.220.99.189,443,443,true,SEA,North America,US,Seattle,194,10.28
3.122.86.99,443,443,true,FRA,Europe,DE,Frankfurt,262,10.28
44.244.75.115,443,443,true,SEA,North America,US,Seattle,261,10.28
51.44.169.170,2096,443,true,CDG,Europe,FR,Paris,292,10.27
34.221.252.48,443,443,true,SEA,North America,US,Seattle,221,10.27
3.66.115.225,443,443,true,FRA,Europe,DE,Frankfurt,246,10.27
54.76.14.141,8080,443,true,DUB,Europe,IE,Dublin,202,10.26
54.245.9.117,443,443,true,PDX,North America,US,Portland,215,10.26
3.123.41.161,2053,443,true,FRA,Europe,DE,Frankfurt,364,10.26
34.249.147.242,2087,443,true,DUB,Europe,IE,Dublin,274,10.26
67.226.223.31,80,443,true,LHR,Europe,GB,London,443,10.25
15.236.141.69,443,443,true,CDG,Europe,FR,Paris,333,10.25
35.92.37.157,443,443,true,PDX,North America,US,Portland,277,10.25
54.245.78.243,443,443,true,SEA,North America,US,Seattle,316,10.25
54.200.244.93,443,443,true,SEA,North America,US,Seattle,254,10.25
3.74.9.115,8443,443,true,FRA,Europe,DE,Frankfurt,266,10.24
34.217.61.124,443,443,true,SEA,North America,US,Seattle,211,10.24
52.26.202.163,443,443,true,SEA,North America,US,Seattle,215,10.24
3.124.208.189,443,443,true,FRA,Europe,DE,Frankfurt,268,10.23
18.203.235.250,443,443,true,DUB,Europe,IE,Dublin,375,10.23
15.237.62.233,443,443,true,CDG,Europe,FR,Paris,321,10.23
34.220.59.232,443,443,true,PDX,North America,US,Portland,292,10.23
54.151.9.4,80,443,true,SJC,North America,US,San Jose,476,10.23
18.175.211.93,443,443,true,LHR,Europe,GB,London,270,10.22
34.209.180.160,443,443,true,PDX,North America,US,Portland,278,10.22
52.12.231.242,443,443,true,SEA,North America,US,Seattle,280,10.22
67.226.223.65,80,443,true,LHR,Europe,GB,London,286,10.22
34.249.147.242,2096,443,true,DUB,Europe,IE,Dublin,410,10.21
44.244.140.153,443,443,true,PDX,North America,US,Portland,319,10.21
35.89.193.79,8443,443,true,SEA,North America,US,Seattle,242,10.21
54.245.73.211,443,443,true,SEA,North America,US,Seattle,204,10.21
3.9.223.59,443,443,true,LHR,Europe,GB,London,212,10.20
44.245.178.76,8443,443,true,SEA,North America,US,Seattle,382,10.20
44.244.50.152,443,443,true,SEA,North America,US,Seattle,337,10.20
34.221.120.171,443,443,true,PDX,North America,US,Portland,237,10.20
54.202.20.201,443,443,true,PDX,North America,US,Portland,310,10.20
35.95.15.205,443,443,true,PDX,North America,US,Portland,200,10.20
67.226.223.194,80,443,true,LHR,Europe,GB,London,178,10.20
67.226.223.103,80,443,true,LHR,Europe,GB,London,169,10.20
3.73.124.222,2083,443,true,FRA,Europe,DE,Frankfurt,274,10.19
3.64.205.189,443,443,true,FRA,Europe,DE,Frankfurt,180,10.19
67.226.223.72,80,443,true,LHR,Europe,GB,London,201,10.19
54.77.48.190,443,443,true,DUB,Europe,IE,Dublin,289,10.19
52.42.71.111,443,443,true,SEA,North America,US,Seattle,291,10.19
54.187.250.126,443,443,true,PDX,North America,US,Portland,236,10.17
67.226.223.120,80,443,true,LHR,Europe,GB,London,445,10.17
44.244.21.158,443,443,true,PDX,North America,US,Portland,205,10.16
34.222.41.157,443,443,true,SEA,North America,US,Seattle,258,10.16
54.200.158.168,443,443,true,PDX,North America,US,Portland,334,10.16
54.244.12.40,443,443,true,SEA,North America,US,Seattle,349,10.16
3.120.116.70,443,443,true,FRA,Europe,DE,Frankfurt,270,10.16
54.187.212.113,8443,443,true,PDX,North America,US,Portland,345,10.16
67.226.223.207,80,443,true,LHR,Europe,GB,London,291,10.16
18.237.125.39,443,443,true,SEA,North America,US,Seattle,194,10.16
54.183.97.111,443,443,true,SJC,North America,US,San Jose,318,10.14
63.177.89.51,443,443,true,FRA,Europe,DE,Frankfurt,295,10.14
34.221.118.127,443,443,true,PDX,North America,US,Portland,322,10.14
67.226.223.196,80,443,true,LHR,Europe,GB,London,179,10.14
54.201.155.216,443,443,true,SEA,North America,US,Seattle,256,10.14
51.20.10.240,2087,443,true,ARN,Europe,SE,Stockholm,238,10.13
3.73.6.186,2053,443,true,FRA,Europe,DE,Frankfurt,234,10.13
3.101.133.120,80,443,true,SJC,North America,US,San Jose,185,10.13
54.151.9.4,80,443,true,SJC,North America,US,San Jose,312,10.13
54.241.79.250,80,443,true,SJC,North America,US,San Jose,218,10.13
54.176.113.170,80,443,true,SJC,North America,US,San Jose,340,10.12
54.177.196.101,80,443,true,SJC,North America,US,San Jose,359,10.12
67.226.221.104,80,443,true,SJC,North America,US,San Jose,331,10.12
35.180.251.18,443,443,true,CDG,Europe,FR,Paris,321,10.11
34.222.41.157,443,443,true,SEA,North America,US,Seattle,302,10.11
3.101.102.25,80,443,true,SJC,North America,US,San Jose,343,10.11
63.177.70.181,443,443,true,FRA,Europe,DE,Frankfurt,302,10.11
67.226.223.193,80,443,true,LHR,Europe,GB,London,176,10.11
54.193.104.34,80,443,true,SJC,North America,US,San Jose,234,10.11
52.29.232.66,443,443,true,FRA,Europe,DE,Frankfurt,290,10.10
54.201.155.216,443,443,true,SEA,North America,US,Seattle,203,10.10
50.18.133.190,80,443,true,SJC,North America,US,San Jose,346,10.10
204.110.220.149,80,443,true,SJC,North America,US,San Jose,172,10.10
67.226.223.155,80,443,true,LHR,Europe,GB,London,173,10.10
34.219.152.35,443,443,true,PDX,North America,US,Portland,315,10.09
54.74.226.17,80,443,true,DUB,Europe,IE,Dublin,342,10.09
54.244.215.101,443,443,true,SEA,North America,US,Seattle,283,10.09
3.78.243.47,443,443,true,FRA,Europe,DE,Frankfurt,222,10.09
35.89.52.134,443,443,true,SEA,North America,US,Seattle,187,10.09
54.203.140.93,443,443,true,PDX,North America,US,Portland,273,10.09
52.89.97.12,443,443,true,PDX,North America,US,Portland,228,10.09
52.42.71.111,443,443,true,SEA,North America,US,Seattle,194,10.09
35.180.67.139,443,443,true,CDG,Europe,FR,Paris,273,10.08
54.216.40.130,8443,443,true,DUB,Europe,IE,Dublin,355,10.08
3.73.76.242,8443,443,true,FRA,Europe,DE,Frankfurt,331,10.07
35.90.228.114,443,443,true,SEA,North America,US,Seattle,287,10.07
35.179.177.246,443,443,true,LHR,Europe,GB,London,239,10.07
35.166.180.131,443,443,true,PDX,North America,US,Portland,295,10.07
63.177.127.157,443,443,true,FRA,Europe,DE,Frankfurt,241,10.07
35.92.163.117,443,443,true,PDX,North America,US,Portland,399,10.07
54.176.205.20,80,443,true,SJC,North America,US,San Jose,264,10.06
51.20.132.68,2053,443,true,ARN,Europe,SE,Stockholm,258,10.06
51.20.84.183,443,443,true,CPH,Europe,DK,Copenhagen,279,10.06
67.226.223.192,80,443,true,LHR,Europe,GB,London,368,10.05
54.191.69.182,443,443,true,PDX,North America,US,Portland,204,10.05
54.203.140.93,443,443,true,PDX,North America,US,Portland,367,10.05
67.226.223.159,80,443,true,LHR,Europe,GB,London,180,10.05
67.226.223.226,80,443,true,LHR,Europe,GB,London,286,10.05
18.185.51.67,8080,443,true,FRA,Europe,DE,Frankfurt,250,10.05
204.110.220.132,80,443,true,SJC,North America,US,San Jose,252,10.04
34.218.248.74,443,443,true,SEA,North America,US,Seattle,200,10.04
54.191.106.151,443,443,true,PDX,North America,US,Portland,224,10.04
18.236.191.178,443,443,true,PDX,North America,US,Portland,226,10.03
3.123.202.92,8443,443,true,FRA,Europe,DE,Frankfurt,244,10.03
67.226.221.113,443,443,true,SJC,North America,US,San Jose,286,10.03
54.212.128.140,443,443,true,SEA,North America,US,Seattle,213,10.02
54.195.54.68,443,443,true,DUB,Europe,IE,Dublin,314,10.02
18.170.69.113,443,443,true,LHR,Europe,GB,London,271,10.02
67.226.223.190,80,443,true,LHR,Europe,GB,London,421,10.02
34.214.237.9,443,443,true,SEA,North America,US,Seattle,223,10.01
34.221.20.125,8443,443,true,SEA,North America,US,Seattle,212,10.00
52.212.198.239,443,443,true,DUB,Europe,IE,Dublin,213,10.00
67.226.223.232,80,443,true,LHR,Europe,GB,London,523,10.00
51.20.10.240,8443,443,true,ARN,Europe,SE,Stockholm,323,10.00
44.227.209.152,443,443,true,PDX,North America,US,Portland,216,10.00
34.209.232.213,443,443,true,SEA,North America,US,Seattle,225,9.99
18.236.247.165,443,443,true,PDX,North America,US,Portland,281,9.99
54.184.149.232,443,443,true,SEA,North America,US,Seattle,236,9.99
204.110.220.245,80,443,true,SJC,North America,US,San Jose,248,9.98
54.218.198.138,443,443,true,SEA,North America,US,Seattle,297,9.98
54.188.205.111,443,443,true,PDX,North America,US,Portland,319,9.98
54.219.128.169,80,443,true,SJC,North America,US,San Jose,206,9.98
67.226.223.76,80,443,true,LHR,Europe,GB,London,439,9.97
54.241.79.250,80,443,true,SJC,North America,US,San Jose,315,9.97
204.110.220.210,80,443,true,SJC,North America,US,San Jose,203,9.96
44.244.98.6,443,443,true,SEA,North America,US,Seattle,295,9.95
54.212.0.106,443,443,true,SEA,North America,US,Seattle,306,9.95
54.219.128.169,80,443,true,SJC,North America,US,San Jose,250,9.95
34.222.29.79,443,443,true,SEA,North America,US,Seattle,213,9.95
44.244.72.0,443,443,true,SEA,North America,US,Seattle,363,9.94
35.92.172.136,443,443,true,SEA,North America,US,Seattle,299,9.93
54.74.253.197,2083,443,true,DUB,Europe,IE,Dublin,305,9.93
3.68.87.234,443,443,true,FRA,Europe,DE,Frankfurt,243,9.93
52.10.230.80,443,443,true,SEA,North America,US,Seattle,293,9.93
34.208.250.126,443,443,true,SEA,North America,US,Seattle,296,9.92
54.187.212.113,8443,443,true,PDX,North America,US,Portland,283,9.92
51.20.132.68,2053,443,true,ARN,Europe,SE,Stockholm,252,9.92
3.76.206.85,443,443,true,FRA,Europe,DE,Frankfurt,191,9.91
54.187.212.113,2053,443,true,PDX,North America,US,Portland,203,9.91
54.185.76.76,443,443,true,SEA,North America,US,Seattle,207,9.91
54.149.229.43,443,443,true,SEA,North America,US,Seattle,367,9.90
67.226.223.128,80,443,true,LHR,Europe,GB,London,165,9.90
67.226.223.103,443,443,true,LHR,Europe,GB,London,413,9.88
18.237.253.68,443,443,true,SEA,North America,US,Seattle,279,9.88
67.226.223.68,80,443,true,LHR,Europe,GB,London,191,9.88
16.171.52.23,8443,443,true,CPH,Europe,DK,Copenhagen,257,9.88
67.226.223.117,80,443,true,LHR,Europe,GB,London,414,9.87
3.76.206.85,443,443,true,FRA,Europe,DE,Frankfurt,245,9.87
204.110.220.136,80,443,true,SJC,North America,US,San Jose,248,9.87
51.20.99.157,443,443,true,CPH,Europe,DK,Copenhagen,271,9.86
50.112.18.101,443,443,true,SEA,North America,US,Seattle,332,9.86
54.212.0.106,443,443,true,SEA,North America,US,Seattle,252,9.86
54.68.75.30,443,443,true,PDX,North America,US,Portland,280,9.86
54.74.253.197,2083,443,true,DUB,Europe,IE,Dublin,318,9.86
51.20.10.240,2096,443,true,ARN,Europe,SE,Stockholm,206,9.86
35.93.4.31,443,443,true,PDX,North America,US,Portland,249,9.86
34.216.84.108,443,443,true,SEA,North America,US,Seattle,374,9.85
44.243.208.51,443,443,true,PDX,North America,US,Portland,248,9.85
18.193.144.17,443,443,true,FRA,Europe,DE,Frankfurt,294,9.85
35.87.202.138,8443,443,true,SEA,North America,US,Seattle,228,9.85
54.190.75.235,443,443,true,SEA,North America,US,Seattle,202,9.85
35.181.77.67,443,443,true,CDG,Europe,FR,Paris,331,9.84
34.220.1.90,443,443,true,PDX,North America,US,Portland,258,9.84
51.21.48.77,443,443,true,ARN,Europe,SE,Stockholm,283,9.83
34.221.20.125,8443,443,true,SEA,North America,US,Seattle,232,9.83
67.226.221.195,443,443,true,SJC,North America,US,San Jose,393,9.83
18.236.165.223,443,443,true,SEA,North America,US,Seattle,299,9.83
3.9.9.137,8443,443,true,LHR,Europe,GB,London,279,9.82
44.245.150.48,443,443,true,PDX,North America,US,Portland,344,9.82
16.170.228.29,443,443,true,CPH,Europe,DK,Copenhagen,286,9.81
3.123.202.92,2053,443,true,FRA,Europe,DE,Frankfurt,181,9.80
54.200.158.168,443,443,true,PDX,North America,US,Portland,317,9.80
34.222.70.142,443,443,true,SEA,North America,US,Seattle,261,9.80
16.170.212.225,443,443,true,CPH,Europe,DK,Copenhagen,250,9.79
51.20.132.68,8443,443,true,ARN,Europe,SE,Stockholm,243,9.79
204.110.220.137,80,443,true,SJC,North America,US,San Jose,215,9.79
51.20.54.217,443,443,true,CPH,Europe,DK,Copenhagen,201,9.79
67.226.223.184,80,443,true,LHR,Europe,GB,London,167,9.78
35.181.77.67,443,443,true,CDG,Europe,FR,Paris,212,9.78
3.65.226.75,443,443,true,FRA,Europe,DE,Frankfurt,275,9.77
3.127.87.124,443,443,true,FRA,Europe,DE,Frankfurt,346,9.77
67.226.221.190,80,443,true,SJC,North America,US,San Jose,442,9.76
54.71.34.94,443,443,true,SEA,North America,US,Seattle,284,9.76
54.202.20.201,443,443,true,PDX,North America,US,Portland,339,9.75
34.218.130.79,443,443,true,PDX,North America,US,Portland,315,9.75
67.226.223.137,443,443,true,LHR,Europe,GB,London,174,9.75
67.226.221.42,80,443,true,SJC,North America,US,San Jose,277,9.75
18.246.23.38,443,443,true,SEA,North America,US,Seattle,203,9.75
54.190.178.56,443,443,true,PDX,North America,US,Portland,206,9.75
44.244.21.158,443,443,true,PDX,North America,US,Portland,277,9.75
3.75.149.151,443,443,true,FRA,Europe,DE,Frankfurt,224,9.75
3.101.102.25,80,443,true,SJC,North America,US,San Jose,231,9.74
3.65.38.41,443,443,true,FRA,Europe,DE,Frankfurt,218,9.74
54.202.196.126,443,443,true,PDX,North America,US,Portland,347,9.74
35.90.240.72,443,443,true,SEA,North America,US,Seattle,324,9.74
54.200.244.93,443,443,true,SEA,North America,US,Seattle,245,9.73
44.243.35.148,443,443,true,PDX,North America,US,Portland,218,9.72
67.226.221.214,80,443,true,SJC,North America,US,San Jose,186,9.72
3.64.205.189,443,443,true,FRA,Europe,DE,Frankfurt,214,9.71
67.226.223.232,443,443,true,LHR,Europe,GB,London,180,9.71
35.92.88.105,443,443,true,PDX,North America,US,Portland,364,9.71
3.68.62.122,443,443,true,FRA,Europe,DE,Frankfurt,284,9.69
67.226.223.161,80,443,true,LHR,Europe,GB,London,175,9.69
3.252.142.72,2083,443,true,DUB,Europe,IE,Dublin,263,9.68
51.20.10.240,2096,443,true,ARN,Europe,SE,Stockholm,322,9.68
54.176.205.20,80,443,true,SJC,North America,US,San Jose,200,9.68
54.191.73.188,443,443,true,SEA,North America,US,Seattle,246,9.68
204.110.220.152,80,443,true,SJC,North America,US,San Jose,174,9.67
54.93.239.243,443,443,true,FRA,Europe,DE,Frankfurt,182,9.67
18.175.211.104,443,443,true,LHR,Europe,GB,London,325,9.67
67.226.223.109,80,443,true,LHR,Europe,GB,London,169,9.66
3.252.142.72,2083,443,true,DUB,Europe,IE,Dublin,253,9.66
18.159.111.125,2053,443,true,FRA,Europe,DE,Frankfurt,269,9.66
54.213.255.249,443,443,true,SEA,North America,US,Seattle,281,9.66
35.86.118.84,443,443,true,PDX,North America,US,Portland,298,9.65
67.226.221.247,80,443,true,SJC,North America,US,San Jose,399,9.64
35.93.157.199,443,443,true,SEA,North America,US,Seattle,222,9.64
54.216.40.130,8443,443,true,DUB,Europe,IE,Dublin,224,9.64
44.243.208.51,443,443,true,PDX,North America,US,Portland,191,9.63
35.181.145.78,8443,443,true,CDG,Europe,FR,Paris,259,9.63
44.245.225.221,443,443,true,SEA,North America,US,Seattle,279,9.63
204.110.220.66,80,443,true,SJC,North America,US,San Jose,199,9.62
34.219.136.66,443,443,true,SEA,North America,US,Seattle,319,9.62
34.245.77.74,8080,443,true,DUB,Europe,IE,Dublin,358,9.62
204.110.220.183,80,443,true,SJC,North America,US,San Jose,203,9.61
184.169.222.179,80,443,true,SJC,North America,US,San Jose,296,9.61
67.226.223.194,443,443,true,LHR,Europe,GB,London,178,9.61
204.110.220.118,80,443,true,SJC,North America,US,San Jose,173,9.61
204.110.220.44,80,443,true,SJC,North America,US,San Jose,179,9.60
52.27.119.140,443,443,true,SEA,North America,US,Seattle,271,9.60
16.171.114.20,2053,443,true,ARN,Europe,SE,Stockholm,238,9.60
204.110.220.186,80,443,true,SJC,North America,US,San Jose,168,9.60
18.153.94.168,443,443,true,FRA,Europe,DE,Frankfurt,185,9.60
54.68.75.30,443,443,true,PDX,North America,US,Portland,230,9.60
63.176.11.74,2096,443,true,FRA,Europe,DE,Frankfurt,196,9.58
67.226.221.230,80,443,true,SJC,North America,US,San Jose,370,9.58
3.101.73.167,80,443,true,SJC,North America,US,San Jose,301,9.58
67.226.223.26,80,443,true,LHR,Europe,GB,London,168,9.57
35.86.90.184,8080,443,true,PDX,North America,US,Portland,312,9.57
35.88.246.51,443,443,true,SEA,North America,US,Seattle,264,9.56
54.183.97.111,443,443,true,SJC,North America,US,San Jose,294,9.53
3.255.86.82,8080,443,true,DUB,Europe,IE,Dublin,263,9.53
44.244.214.163,443,443,true,PDX,North America,US,Portland,306,9.52
67.226.221.199,80,443,true,SJC,North America,US,San Jose,293,9.51
67.226.221.34,80,443,true,SJC,North America,US,San Jose,364,9.50
67.226.221.42,443,443,true,SJC,North America,US,San Jose,301,9.50
18.175.61.123,443,443,true,LHR,Europe,GB,London,272,9.50
3.101.133.120,80,443,true,SJC,North America,US,San Jose,295,9.49
3.73.124.222,2083,443,true,FRA,Europe,DE,Frankfurt,317,9.49
18.237.91.158,443,443,true,PDX,North America,US,Portland,192,9.48
51.20.184.1,2096,443,true,ARN,Europe,SE,Stockholm,212,9.48
67.226.221.46,80,443,true,SJC,North America,US,San Jose,431,9.48
34.220.222.244,443,443,true,PDX,North America,US,Portland,215,9.47
3.73.76.242,8443,443,true,FRA,Europe,DE,Frankfurt,339,9.46
67.226.223.206,443,443,true,LHR,Europe,GB,London,166,9.46
35.93.176.113,443,443,true,PDX,North America,US,Portland,371,9.45
44.227.78.80,443,443,true,SEA,North America,US,Seattle,239,9.45
67.226.221.100,80,443,true,SJC,North America,US,San Jose,413,9.44
67.226.221.48,80,443,true,SJC,North America,US,San Jose,397,9.44
54.148.167.46,443,443,true,PDX,North America,US,Portland,280,9.43
54.93.239.243,443,443,true,FRA,Europe,DE,Frankfurt,257,9.42
34.249.147.242,2087,443,true,DUB,Europe,IE,Dublin,207,9.42
34.244.53.116,443,443,true,DUB,Europe,IE,Dublin,309,9.41
67.226.221.222,80,443,true,SJC,North America,US,San Jose,180,9.40
67.226.221.173,80,443,true,SJC,North America,US,San Jose,199,9.39
67.226.221.113,80,443,true,SJC,North America,US,San Jose,189,9.39
18.144.44.213,80,443,true,SJC,North America,US,San Jose,286,9.39
204.110.220.201,80,443,true,SJC,North America,US,San Jose,177,9.38
3.71.189.51,2053,443,true,FRA,Europe,DE,Frankfurt,309,9.37
67.226.221.126,80,443,true,SJC,North America,US,San Jose,201,9.37
34.212.135.219,443,443,true,SEA,North America,US,Seattle,277,9.37
34.220.222.244,443,443,true,PDX,North America,US,Portland,238,9.34
3.127.87.124,443,443,true,FRA,Europe,DE,Frankfurt,268,9.34
51.20.184.1,2096,443,true,ARN,Europe,SE,Stockholm,243,9.33
3.255.230.253,443,443,true,DUB,Europe,IE,Dublin,406,9.33
35.159.168.72,443,443,true,FRA,Europe,DE,Frankfurt,322,9.33
35.92.198.101,443,443,true,SEA,North America,US,Seattle,299,9.33
54.200.207.179,443,443,true,PDX,North America,US,Portland,401,9.33
204.110.220.38,80,443,true,SJC,North America,US,San Jose,178,9.32
44.227.78.80,443,443,true,SEA,North America,US,Seattle,320,9.31
18.153.166.250,8443,443,true,FRA,Europe,DE,Frankfurt,276,9.30
67.226.221.29,80,443,true,SJC,North America,US,San Jose,285,9.29
34.204.13.135,8443,443,true,IAD,North America,US,Ashburn,245,9.28
204.110.220.199,80,443,true,SJC,North America,US,San Jose,183,9.28
3.79.244.48,443,443,true,FRA,Europe,DE,Frankfurt,272,9.27
